Acidity,Aftertaste,Aroma,Balance,Body,Category One Defects,Category Two Defects,Clean Cup,Color,Country of Origin,Flavor,Grading Date,Harvest Year,Moisture Percentage,Processing Method,Quakers,Region,Sweetness,Uniformity,Variety,altitud_limpia,dataset_source,quality_label
7.83,7.75,8.08,7.67,7.58,0,3,10.0,,Ethiopia,7.83,"May 23rd, 2015",2014,0.1,Washed / Wet,0.0,yirgacheffe,10.0,10.0,Ethiopian Yirgacheffe,1900.0,2018_volpatto,Specialty
7.75,7.75,7.67,8.58,7.67,0,1,10.0,Green,Costa Rica,7.58,"May 23rd, 2015",2014,0.08,Other,0.0,costa rica,10.0,10.0,Other,1750.0,2018_volpatto,Specialty
7.75,7.83,8.0,7.75,7.75,0,4,10.0,Green,Costa Rica,7.58,"March 5th, 2014",2014,0.11,Washed / Wet,0.0,west valley,10.0,10.0,Catuai,1200.0,2018_volpatto,Specialty
7.83,7.75,8.08,8.0,7.92,1,10,10.0,Green,Costa Rica,7.83,"January 3rd, 2014",2012,0.0,Washed / Wet,0.0,,9.33,10.0,,,2018_volpatto,Specialty
7.75,7.75,8.0,7.75,7.75,0,0,10.0,Green,Taiwan,7.92,"December 26th, 2013",2013/2014,0.11,Washed / Wet,0.0,taichung xinshe 台中市新社區,10.0,10.0,Typica,1000.0,2018_volpatto,Specialty
7.83,7.75,7.75,7.83,7.75,0,0,10.0,Green,Colombia,7.83,"December 20th, 2013",2013,0.0,Washed / Wet,0.0,santander,10.0,10.0,Caturra,1550.0,2018_volpatto,Specialty
8.0,7.83,7.75,7.75,7.58,0,0,10.0,Bluish-Green,Kenya,7.92,"September 16th, 2012",2012,0.11,Washed / Wet,0.0,nyeri,10.0,10.0,Sl28,2000.0,2018_volpatto,Specialty
7.83,7.67,8.0,8.0,7.67,0,4,10.0,Green,Guatemala,7.83,"July 17th, 2012",2012,0.11,Washed / Wet,0.0,oriente,10.0,10.0,Bourbon,1310.64,2018_volpatto,Specialty
8.0,7.67,7.67,7.83,7.67,0,4,10.0,Green,Guatemala,7.83,"July 3rd, 2012",2012,0.12,Washed / Wet,0.0,acatenango,10.0,10.0,Bourbon,1524.0,2018_volpatto,Specialty
7.92,7.67,7.83,7.83,7.92,0,3,10.0,,Mexico,7.58,"July 2nd, 2012",2012,0.13,Washed / Wet,0.0,el remudadero,10.0,10.0,Typica,1200.0,2018_volpatto,Specialty
7.92,7.75,7.92,7.75,7.67,0,3,10.0,Blue-Green,Uganda,7.83,"February 13th, 2012",2012,0.11,Washed / Wet,0.0,mbale,10.0,10.0,Other,1775.0,2018_volpatto,Specialty
7.75,7.75,7.67,7.83,7.92,0,3,10.0,,Peru,7.83,"June 14th, 2011",,0.0,,0.0,"penachi, cecanor",10.0,10.0,,,2018_volpatto,Specialty
8.0,7.75,7.42,7.92,8.0,0,3,10.0,,Ethiopia,7.75,"June 17th, 2010",2009/2010,0.2,,0.0,sidamo,10.0,10.0,,1750.0,2018_volpatto,Specialty
7.75,7.83,7.92,7.92,7.58,0,5,10.0,Blue-Green,Kenya,7.75,"January 11th, 2018",,0.11,Washed / Wet,0.0,nyeri,10.0,10.0,Sl34,1754.0,2018_volpatto,Specialty
7.92,7.58,7.83,7.83,7.67,0,4,10.0,Blue-Green,Colombia,7.67,"January 10th, 2017",2016,0.0,Washed / Wet,0.0,santander,10.0,10.0,Other,1500.0,2018_volpatto,Specialty
8.0,7.58,7.92,7.67,7.83,0,5,10.0,Green,Colombia,7.83,"December 28th, 2016",2016,0.0,Washed / Wet,1.0,huila,10.0,10.0,Caturra,,2018_volpatto,Specialty
7.75,7.83,7.83,7.83,7.58,0,2,10.0,Bluish-Green,Kenya,7.83,"July 21st, 2014",2013,0.1,Washed / Wet,0.0,nyeri,10.0,10.0,Peaberry,1800.0,2018_volpatto,Specialty
7.92,7.67,7.75,7.83,7.75,0,1,10.0,Green,Guatemala,7.83,"May 29th, 2014",2014,0.11,Washed / Wet,0.0,jalapa,10.0,10.0,Pacas,1524.0,2018_volpatto,Specialty
7.58,7.67,8.0,7.67,7.58,0,0,10.0,Green,Guatemala,7.92,"March 24th, 2014",2014,0.09,Washed / Wet,0.0,oriente,10.0,10.0,Bourbon,1219.2,2018_volpatto,Specialty
7.75,7.58,7.67,8.5,7.58,0,0,10.0,,Colombia,7.67,"December 20th, 2013",2013,0.0,Washed / Wet,0.0,santander,10.0,10.0,Caturra,1550.0,2018_volpatto,Specialty
7.75,7.83,7.75,8.0,7.58,0,5,10.0,,Colombia,7.75,"December 6th, 2013",2013,0.0,Washed / Wet,0.0,huila,10.0,10.0,Caturra,1750.0,2018_volpatto,Specialty
8.08,7.75,7.75,7.75,7.75,0,0,10.0,Green,Kenya,7.75,"August 30th, 2013",2013,0.0,Washed / Wet,0.0,,10.0,10.0,Sl28,,2018_volpatto,Specialty
8.0,7.83,7.67,7.92,7.58,0,2,10.0,Green,Colombia,7.83,"July 17th, 2013",2012,0.0,Washed / Wet,0.0,huila,10.0,10.0,Caturra,1750.0,2018_volpatto,Specialty
8.0,7.75,7.75,7.67,7.83,0,2,10.0,Bluish-Green,Costa Rica,7.83,"March 12th, 2013",2012,0.12,Semi-Washed / Semi-Pulped,0.0,tres rios,10.0,10.0,Bourbon,1575.0,2018_volpatto,Specialty
7.75,7.75,7.42,7.83,8.08,0,6,10.0,Green,Colombia,7.67,"October 9th, 2012",2012,0.11,Washed / Wet,0.0,huila,10.0,10.0,Caturra,1800.0,2018_volpatto,Specialty
7.75,7.75,8.0,7.75,7.58,0,2,10.0,Green,Brazil,8.0,"December 23rd, 2011",2011,0.12,Semi-Washed / Semi-Pulped,0.0,vale da grama,10.0,10.0,Bourbon,1300.0,2018_volpatto,Specialty
7.75,7.5,8.5,7.83,7.5,0,1,10.0,Blue-Green,Brazil,8.0,"December 3rd, 2011",2011,0.11,Semi-Washed / Semi-Pulped,0.0,mountains of minas gerais,10.0,10.0,Catuai,1100.0,2018_volpatto,Specialty
7.75,7.92,7.92,7.58,7.67,0,2,10.0,Bluish-Green,Costa Rica,7.67,"November 28th, 2017",2017 / 2018,0.1,Washed / Wet,0.0,valle central,10.0,10.0,Caturra,1200.0,2018_volpatto,Specialty
7.75,7.67,7.92,7.75,7.83,0,1,10.0,Green,Uganda,7.75,"March 14th, 2017",2016,0.11,Washed / Wet,0.0,eastern uganda,10.0,10.0,Sl14,1750.0,2018_volpatto,Specialty
7.83,7.67,7.75,7.67,7.75,0,1,10.0,Green,China,7.92,"April 6th, 2016",2015,0.1,Washed / Wet,0.0,yunnan,10.0,10.0,Catimor,1680.0,2018_volpatto,Specialty
7.83,7.83,7.92,7.58,7.58,0,0,10.0,Green,Costa Rica,7.83,"July 6th, 2015",2014,0.11,Washed / Wet,0.0,tarrazu,10.0,10.0,Caturra,1700.0,2018_volpatto,Specialty
7.83,7.83,8.08,7.67,7.67,1,0,10.0,Green,Colombia,7.67,"June 5th, 2015",2015/2016,0.12,Washed / Wet,0.0,cauca,10.0,10.0,Other,1800.0,2018_volpatto,Specialty
7.83,7.75,7.67,7.58,7.75,0,2,10.0,Green,China,8.0,"June 16th, 2014",2013,0.0,Washed / Wet,0.0,yunnan,10.0,10.0,Other,1100.0,2018_volpatto,Specialty
7.83,7.67,8.17,7.83,7.67,0,2,10.0,Green,Guatemala,7.83,"February 26th, 2013",2013,0.11,Washed / Wet,0.0,oriente,10.0,10.0,Bourbon,1310.64,2018_volpatto,Specialty
8.0,7.67,7.92,7.75,7.67,0,0,10.0,Blue-Green,Kenya,7.83,"September 16th, 2012",2012,0.11,Washed / Wet,0.0,nyeri,10.0,10.0,Sl28,2000.0,2018_volpatto,Specialty
8.08,7.42,8.0,7.67,7.5,0,0,10.0,Green,Mexico,7.92,"July 11th, 2012",2012,0.12,Washed / Wet,0.0,hustusco,10.0,10.0,Typica,1350.0,2018_volpatto,Specialty
7.75,7.75,7.92,7.83,7.75,0,4,10.0,,Mexico,7.83,"June 6th, 2012",2012,0.11,Washed / Wet,0.0,jaltenango,10.0,10.0,Typica,1500.0,2018_volpatto,Specialty
8.0,7.67,7.67,7.83,7.5,0,2,10.0,Green,Guatemala,8.0,"February 16th, 2012",2012,0.11,Washed / Wet,0.0,"el tumbador, san marcos",10.0,10.0,Bourbon,,2018_volpatto,Specialty
7.75,7.88,7.81,8.25,7.38,0,4,10.0,,Brazil,7.81,"March 23rd, 2011",mmm,0.0,,0.0,mmm,10.0,9.5,,,2018_volpatto,Specialty
7.75,7.75,8.17,7.75,7.67,2,0,10.0,,Brazil,7.67,"March 22nd, 2011",TEST,0.0,,0.0,test,10.0,10.0,,,2018_volpatto,Specialty
8.0,7.83,7.58,7.58,7.67,0,3,10.0,Blue-Green,Costa Rica,7.83,"March 23rd, 2017",2016,0.1,Washed / Wet,0.0,tarrazu,10.0,10.0,Caturra,1300.0,2018_volpatto,Specialty
7.58,7.83,7.67,7.83,7.83,0,3,10.0,Blue-Green,Indonesia,7.67,"March 14th, 2017",2017,0.0,Other,0.0,sumatra brastagi,10.0,10.0,Mandheling,1400.0,2018_volpatto,Specialty
7.67,7.75,7.92,7.67,7.92,0,1,10.0,Green,Colombia,7.83,"January 25th, 2016",2015/2016,0.0,Natural / Dry,0.0,pitalito,10.0,10.0,Caturra,,2018_volpatto,Specialty
7.92,7.67,7.92,7.75,7.67,0,3,10.0,Green,Colombia,7.75,"July 9th, 2014",2014,0.0,Washed / Wet,0.0,huila,10.0,10.0,Caturra,1775.0,2018_volpatto,Specialty
8.0,7.75,7.83,7.75,7.5,0,0,10.0,Blue-Green,Taiwan,7.83,"July 10th, 2013",2012,0.11,Washed / Wet,0.0,"mountain ali, taiwan",10.0,10.0,Typica,1200.0,2018_volpatto,Specialty
7.83,7.5,7.92,7.92,7.5,0,1,10.0,Blue-Green,United States (Hawaii),7.92,"January 21st, 2013",2012,0.11,Natural / Dry,0.0,kona,10.0,10.0,Hawaiian Kona,,2018_volpatto,Specialty
7.67,7.75,7.75,7.67,7.83,2,4,10.0,,Mexico,7.92,"June 6th, 2012",2012,0.12,Washed / Wet,0.0,tapachula,10.0,10.0,Pacamara,900.0,2018_volpatto,Specialty
7.92,7.83,7.5,7.75,7.92,0,2,10.0,,Ethiopia,7.75,"June 17th, 2010",2009/2010,0.2,,0.0,limu,10.0,10.0,,,2018_volpatto,Specialty
7.75,7.83,7.33,7.92,7.75,0,4,10.0,Green,Kenya,7.58,"August 3rd, 2017",2017 / 2018,0.11,Washed / Wet,0.0,nyeri,10.0,10.0,Sl28,1800.0,2018_volpatto,Specialty
7.67,7.75,7.92,7.75,7.67,0,3,10.0,Green,Honduras,8.0,"May 11th, 2017",2016,0.1,,0.0,comayagua,10.0,10.0,Caturra,1500.0,2018_volpatto,Specialty
7.83,7.5,7.58,8.5,7.67,0,5,10.0,Green,Colombia,7.75,"February 20th, 2017",2016,0.0,Washed / Wet,3.0,huila,10.0,10.0,Caturra,,2018_volpatto,Specialty
7.75,7.58,7.58,7.75,7.92,0,2,10.0,Green,Honduras,7.92,"April 4th, 2016",2016,0.11,Washed / Wet,1.0,central region,10.0,10.0,Catuai,1500.0,2018_volpatto,Specialty
7.83,7.75,7.67,7.83,7.75,0,4,10.0,,Colombia,7.67,"February 16th, 2016",2016,0.0,,2.0,la plata,10.0,10.0,,,2018_volpatto,Specialty
7.67,8.0,7.75,7.83,8.08,6,0,10.0,Green,Colombia,7.67,"April 29th, 2015",2015,0.11,Natural / Dry,0.0,huila,10.0,10.0,Caturra,442.0,2018_volpatto,Specialty
7.83,7.33,7.75,8.08,7.58,0,0,10.0,Green,Colombia,7.58,"July 19th, 2013",2013,0.0,Washed / Wet,0.0,huila,10.0,10.0,Caturra,1800.0,2018_volpatto,Specialty
7.83,7.75,8.0,7.67,7.5,0,1,10.0,Blue-Green,Mexico,7.75,"July 27th, 2012",2012,0.12,Washed / Wet,0.0,tuxtla gutierrez,10.0,10.0,Typica,1700.0,2018_volpatto,Specialty
7.75,7.5,8.17,7.67,7.5,0,4,10.0,,Brazil,8.0,"October 28th, 2011",2011,0.0,,0.0,vale da grama,10.0,10.0,Yellow Bourbon,1275.0,2018_volpatto,Specialty
7.5,7.5,8.0,7.75,7.67,0,2,10.0,,Brazil,8.0,"October 28th, 2011",2011,0.02,,0.0,south of minas,10.0,10.0,,1050.0,2018_volpatto,Specialty
7.75,7.92,7.75,7.92,7.5,0,1,10.0,,Ethiopia,7.75,"June 14th, 2011",,0.0,,0.0,limu,10.0,10.0,,1493.52,2018_volpatto,Specialty
7.67,7.75,7.5,7.92,7.92,1,1,10.0,,Guatemala,7.67,"April 30th, 2010",December 2009-March 2010,0.04,,0.0,nuevo oriente,10.0,10.0,,1386.84,2018_volpatto,Specialty
7.67,7.75,7.92,7.83,7.67,0,0,10.0,Blue-Green,Taiwan,7.75,"August 10th, 2017",2016,0.12,Washed / Wet,0.0,國姓鄉 guoshing township,10.0,10.0,Typica,1000.0,2018_volpatto,Specialty
7.42,7.75,7.83,7.67,7.83,0,0,10.0,Green,Thailand,7.75,"November 2nd, 2016",2015,0.12,Natural / Dry,0.0,chiang rai thailand,10.0,10.0,Catimor,1200.0,2018_volpatto,Specialty
7.58,7.75,7.83,8.0,7.67,0,2,10.0,Green,Colombia,7.58,"August 5th, 2016",2016,0.11,Natural / Dry,0.0,nariño,10.0,10.0,Caturra,2560.0,2018_volpatto,Specialty
7.92,7.58,7.75,7.75,7.75,0,4,10.0,Green,Guatemala,7.75,"May 23rd, 2016",2016,0.11,Washed / Wet,4.0,antigua,10.0,10.0,Caturra,1500.0,2018_volpatto,Specialty
8.08,7.5,7.75,7.67,7.58,0,1,10.0,Green,Guatemala,7.92,"April 6th, 2016",2015,0.1,Washed / Wet,0.0,huehuetenango,10.0,10.0,Caturra,1099.4136,2018_volpatto,Specialty
7.75,7.58,7.83,7.75,7.75,0,1,10.0,Green,China,7.83,"April 6th, 2016",2015,0.1,Natural / Dry,0.0,yunnan,10.0,10.0,Catimor,1400.0,2018_volpatto,Specialty
7.75,7.75,7.67,7.92,7.67,0,3,10.0,Green,Colombia,7.67,"November 19th, 2015",2015,0.11,Washed / Wet,0.0,huila,10.0,10.0,Caturra,1775.0,2018_volpatto,Specialty
7.58,7.75,7.83,7.75,7.92,4,2,10.0,Green,Colombia,7.67,"October 26th, 2015",2015,0.12,Washed / Wet,0.0,huila,10.0,10.0,Caturra,1775.0,2018_volpatto,Specialty
7.58,7.83,7.83,7.75,7.67,0,0,10.0,Green,Colombia,7.75,"June 5th, 2015",2015/2016,0.12,Washed / Wet,0.0,cauca,10.0,10.0,Other,1800.0,2018_volpatto,Specialty
7.75,7.83,7.42,7.83,7.92,3,0,10.0,Green,Colombia,7.67,"April 29th, 2015",2015,0.12,Natural / Dry,0.0,huila,10.0,10.0,Caturra,442.0,2018_volpatto,Specialty
7.83,7.75,7.83,7.67,7.67,0,7,10.0,Green,"Tanzania, United Republic Of",7.67,"December 12th, 2014",2014,0.12,Washed / Wet,0.0,shizingo village,10.0,10.0,Other,1620.0,2018_volpatto,Specialty
7.75,7.75,7.83,7.75,7.67,0,2,10.0,Green,"Tanzania, United Republic Of",7.75,"December 12th, 2014",2014,0.12,Washed / Wet,0.0,mbeya,10.0,10.0,Other,1600.0,2018_volpatto,Specialty
7.92,7.5,7.83,7.75,7.58,0,1,10.0,Green,Guatemala,7.83,"August 21st, 2014",2014,0.1,Other,0.0,oriente,10.0,10.0,Bourbon,1219.2,2018_volpatto,Specialty
7.83,7.75,7.58,7.83,7.92,0,2,10.0,Green,Colombia,7.5,"October 1st, 2013",2013,0.11,Washed / Wet,0.0,cauca,10.0,10.0,Caturra,1700.0,2018_volpatto,Specialty
7.92,7.92,7.33,8.08,7.92,1,1,10.0,Bluish-Green,United States (Hawaii),7.92,"December 11th, 2012",2012,0.11,Natural / Dry,0.0,kona,9.33,10.0,Hawaiian Kona,,2018_volpatto,Specialty
7.83,7.67,7.83,7.75,7.5,0,1,10.0,Green,Mexico,7.92,"September 11th, 2012",2012,0.12,Semi-Washed / Semi-Pulped,0.0,san pedro cotzilnam,10.0,10.0,Typica,1450.0,2018_volpatto,Specialty
7.67,7.75,7.83,7.58,7.83,0,0,10.0,Green,Mexico,7.83,"April 9th, 2012",2012,0.12,Washed / Wet,0.0,veracruz,10.0,10.0,Bourbon,1170.0,2018_volpatto,Specialty
7.75,7.67,7.83,7.75,7.5,0,4,10.0,Bluish-Green,Mexico,7.92,"April 2nd, 2012",2012,0.1,Washed / Wet,0.0,"la concordia, chiapas",10.0,10.0,Bourbon,1400.0,2018_volpatto,Specialty
7.67,7.58,8.17,7.58,7.83,4,29,10.0,Green,Uganda,7.75,"February 13th, 2012",2012,0.13,Natural / Dry,0.0,kasese,10.0,10.0,Other,1700.0,2018_volpatto,Specialty
7.83,7.58,7.75,7.75,7.67,0,1,10.0,Green,Guatemala,7.83,"June 1st, 2017",2017,0.13,Washed / Wet,0.0,san marcos,10.0,10.0,Bourbon,1700.0,2018_volpatto,Specialty
7.67,7.58,7.83,7.83,7.75,0,2,10.0,Green,Colombia,7.75,"August 19th, 2016",2016,0.0,Washed / Wet,0.0,huila,10.0,10.0,Caturra,,2018_volpatto,Specialty
7.67,7.67,7.92,7.67,7.5,0,2,10.0,Bluish-Green,Costa Rica,7.75,"August 19th, 2016",2016,0.09,Washed / Wet,0.0,tarrazu,10.0,10.0,Caturra,1700.0,2018_volpatto,Specialty
8.0,7.58,7.75,7.83,7.67,0,6,10.0,Green,Guatemala,7.75,"June 23rd, 2016",2016,0.11,Washed / Wet,0.0,huehuetenango,10.0,10.0,Caturra,1116.7872,2018_volpatto,Specialty
7.92,7.58,7.75,7.67,7.67,0,10,10.0,Green,Guatemala,7.92,"June 1st, 2016",2016,0.1,Washed / Wet,1.0,solola,10.0,10.0,Caturra,1565.0,2018_volpatto,Specialty
7.83,7.58,7.58,7.67,7.83,0,2,10.0,Green,Guatemala,7.83,"June 1st, 2016",2016,0.1,Washed / Wet,0.0,norte,10.0,10.0,Bourbon,3280.0,2018_volpatto,Specialty
7.67,7.5,8.0,7.83,8.0,0,0,10.0,Bluish-Green,Colombia,7.5,"August 18th, 2015",2015,0.0,Washed / Wet,0.0,huila,10.0,10.0,Caturra,1775.0,2018_volpatto,Specialty
7.5,7.83,7.67,7.83,7.67,0,0,10.0,Bluish-Green,Nicaragua,7.83,"August 3rd, 2015",2015,0.12,Natural / Dry,0.0,jinotega,10.0,10.0,Caturra,1000.0,2018_volpatto,Specialty
7.67,7.75,7.67,7.75,7.83,0,16,10.0,,Brazil,7.75,"April 24th, 2015",2015,0.0,Natural / Dry,0.0,cerrado,10.0,10.0,Catuai,1150.0,2018_volpatto,Specialty
7.75,7.67,7.67,8.0,7.5,0,0,10.0,Blue-Green,Costa Rica,7.75,"April 10th, 2015",2014,0.0,Washed / Wet,0.0,tarrazu,10.0,10.0,Caturra,1850.0,2018_volpatto,Specialty
7.83,7.58,7.5,7.83,7.75,0,5,10.0,Green,Ethiopia,7.92,"March 26th, 2015",2014,0.1,Natural / Dry,0.0,snnprg; kafa; telo woreda; shada kebele,10.0,10.0,Gesha,1606.5,2018_volpatto,Specialty
7.75,7.75,7.92,7.58,7.75,0,0,10.0,Green,"Tanzania, United Republic Of",7.75,"December 12th, 2014",2014,0.13,Washed / Wet,0.0,arusha,10.0,10.0,Other,1400.0,2018_volpatto,Specialty
7.42,7.67,7.67,8.58,7.83,0,4,10.0,Green,Colombia,7.5,"October 15th, 2014",2014/2015,0.12,Washed / Wet,0.0,huila,10.0,10.0,Other,1530.0,2018_volpatto,Specialty
7.75,7.67,7.67,7.75,7.75,0,0,10.0,Bluish-Green,Guatemala,7.75,"July 16th, 2014",2013,0.11,Washed / Wet,0.0,,10.0,10.0,,,2018_volpatto,Specialty
7.75,7.75,7.58,7.83,7.75,0,0,10.0,Green,Kenya,7.75,"November 7th, 2013",2013,0.08,Washed / Wet,0.0,kenya,10.0,10.0,Sl28,250.5,2018_volpatto,Specialty
7.67,7.75,7.58,8.0,7.67,0,3,10.0,Green,Brazil,7.83,"May 20th, 2013",2012,0.11,Natural / Dry,0.0,"minas gerais, br",10.0,10.0,Mundo Novo,1038.5,2018_volpatto,Specialty
7.67,7.67,7.92,7.92,7.83,0,4,10.0,Green,Guatemala,7.75,"May 9th, 2013",2013,0.11,Washed / Wet,0.0,oriente,10.0,10.0,Bourbon,1310.64,2018_volpatto,Specialty
7.17,7.5,8.42,8.17,7.58,0,2,10.0,Bluish-Green,El Salvador,8.08,"March 18th, 2013",2013,0.11,Natural / Dry,0.0,apaneca,10.0,9.33,Bourbon,1500.0,2018_volpatto,Specialty
7.75,7.75,7.75,7.75,7.83,0,2,10.0,Green,Colombia,7.75,"October 19th, 2012",2012,0.0,Washed / Wet,0.0,huila,10.0,10.0,Caturra,1750.0,2018_volpatto,Specialty
8.0,7.5,7.83,7.83,7.83,0,2,10.0,Bluish-Green,Guatemala,7.5,"March 26th, 2012",2012,0.11,Natural / Dry,0.0,guatemala,10.0,10.0,Catuai,,2018_volpatto,Specialty
7.83,7.5,7.83,7.75,7.83,0,1,10.0,Green,Uganda,7.75,"February 13th, 2012",2012,0.11,Washed / Wet,0.0,mt. rwenzori,10.0,10.0,Other,1600.0,2018_volpatto,Specialty
7.75,7.56,7.81,7.75,7.63,0,0,10.0,Bluish-Green,Indonesia,7.88,"May 24th, 2017",2017,0.12,Natural / Dry,0.0,aceh tengah,10.0,10.0,Mandheling,,2018_volpatto,Specialty
7.5,7.42,7.83,8.5,7.83,1,3,10.0,Green,Colombia,7.5,"November 9th, 2017",2017 / 2018,0.0,Washed / Wet,3.0,huila,10.0,10.0,Caturra,442.0,2018_volpatto,Specialty
7.67,7.67,7.58,7.83,7.75,0,4,10.0,Bluish-Green,Taiwan,7.67,"May 18th, 2016",2016,0.1,Washed / Wet,0.0,"nanxi dist., tainan city 臺南市楠西區",10.0,10.0,Typica,968.0,2018_volpatto,Specialty
7.58,7.5,8.0,7.67,7.92,0,4,10.0,Green,Guatemala,7.75,"April 27th, 2016",2016,0.1,Washed / Wet,0.0,oriente,10.0,10.0,Bourbon,,2018_volpatto,Specialty
7.75,7.67,7.92,7.67,7.67,0,2,10.0,,Colombia,7.75,"November 5th, 2014",2014,0.0,Washed / Wet,0.0,huila,10.0,10.0,Caturra,1775.0,2018_volpatto,Specialty
8.0,7.67,7.58,7.67,7.75,0,10,10.0,Bluish-Green,Guatemala,7.75,"June 16th, 2014",2014,0.1,Washed / Wet,0.0,"aldea xeucalvitz, ixil region, quiche department",10.0,10.0,Bourbon,1550.0,2018_volpatto,Specialty
7.83,7.83,7.83,8.08,7.42,1,9,10.0,Green,United States (Hawaii),7.75,"January 24th, 2013",2012,0.11,Natural / Dry,0.0,kona,10.0,9.33,Hawaiian Kona,,2018_volpatto,Specialty
7.75,7.67,7.67,7.75,7.67,1,10,10.0,Green,Mexico,7.75,"September 4th, 2012",2012,0.11,Washed / Wet,0.0,santo domingo cacalotepec,10.0,10.0,Typica,1480.0,2018_volpatto,Specialty
8.0,7.83,7.92,7.92,7.92,0,15,10.0,,Ethiopia,7.92,"August 17th, 2012",2012,0.09,Natural / Dry,0.0,"ethiopia, sidamo",8.67,10.0,Other,1800.0,2018_volpatto,Specialty
7.75,7.67,7.58,7.75,7.83,1,13,10.0,,Costa Rica,7.75,"January 11th, 2018",2017,0.08,Washed / Wet,2.0,,10.0,10.0,,,2018_volpatto,Specialty
7.75,7.67,7.83,7.75,7.33,3,1,10.0,Green,Ethiopia,7.75,"June 5th, 2017",2017,0.11,Natural / Dry,11.0,sidamo,10.0,10.0,Gesha,1800.0,2018_volpatto,Specialty
7.92,7.75,7.42,7.58,7.75,0,5,10.0,Green,Honduras,7.83,"May 11th, 2017",2017,0.1,Washed / Wet,0.0,comayagua,10.0,10.0,Caturra,1500.0,2018_volpatto,Specialty
7.92,7.58,7.67,7.67,7.75,0,7,10.0,Green,Guatemala,7.83,"June 10th, 2015",2015,0.12,Washed / Wet,0.0,huehuetenango,10.0,10.0,Caturra,1706.88,2018_volpatto,Specialty
7.58,7.83,7.67,7.83,7.58,2,7,10.0,Green,Colombia,7.67,"December 18th, 2014",2014/2015,0.11,Washed / Wet,0.0,huila,10.0,10.0,Other,1600.0,2018_volpatto,Specialty
7.92,7.42,7.92,7.83,7.75,0,1,10.0,Green,Guatemala,7.67,"August 8th, 2014",2014,0.1,Natural / Dry,0.0,oriente,10.0,10.0,Bourbon,1219.2,2018_volpatto,Specialty
7.83,7.5,7.75,7.67,7.58,0,0,10.0,Green,Guatemala,7.83,"June 27th, 2014",2014,0.1,Other,0.0,oriente,10.0,10.0,Bourbon,1219.2,2018_volpatto,Specialty
7.67,7.67,7.67,7.75,7.67,0,0,10.0,Green,Colombia,7.75,"May 27th, 2014",2014,0.12,Washed / Wet,0.0,huila,10.0,10.0,,1480.0,2018_volpatto,Specialty
7.92,7.75,7.58,7.92,7.75,0,0,10.0,Green,Colombia,7.42,"May 27th, 2014",2014,0.12,Natural / Dry,0.0,santander,10.0,10.0,Caturra,1450.0,2018_volpatto,Specialty
7.5,7.5,7.67,7.67,7.67,0,3,10.0,Green,Colombia,7.67,"April 8th, 2014",2014,0.12,Washed / Wet,0.0,huila,10.0,10.0,Caturra,1775.0,2018_volpatto,Specialty
7.58,7.5,7.75,7.92,7.67,4,40,10.0,Green,Ethiopia,7.75,"January 17th, 2014",2013,0.09,Natural / Dry,0.0,sidamo,10.0,10.0,Other,1550.0,2018_volpatto,Specialty
7.25,7.67,7.58,7.75,8.0,0,0,10.0,Green,Brazil,7.83,"January 2nd, 2014",2013/2014,0.1,Natural / Dry,0.0,south of minas,10.0,10.0,Yellow Bourbon,1260.0,2018_volpatto,Specialty
7.75,7.67,7.67,7.75,7.67,0,1,10.0,Green,Colombia,7.83,"June 21st, 2013",2013,0.11,Washed / Wet,0.0,cauca,10.0,10.0,Caturra,1700.0,2018_volpatto,Specialty
7.75,7.5,7.67,7.67,7.92,0,2,10.0,Green,Kenya,7.83,"March 8th, 2013",2012,0.0,Washed / Wet,0.0,blend,10.0,10.0,Sl34,1200.0,2018_volpatto,Specialty
8.42,8.17,7.92,8.17,8.08,0,0,8.67,Green,Thailand,8.17,"June 21st, 2012",2012,0.12,Washed / Wet,0.0,thailand,9.33,8.67,Other,,2018_volpatto,Specialty
7.75,7.67,7.67,7.67,7.83,0,0,10.0,Bluish-Green,Kenya,7.75,"May 31st, 2012",2012,0.0,Washed / Wet,0.0,central kenya,10.0,10.0,Sl28,1650.0,2018_volpatto,Specialty
7.67,7.58,7.92,7.83,7.67,10,26,10.0,Green,Uganda,7.75,"February 13th, 2012",2012,0.1,Washed / Wet,0.0,kasese,10.0,10.0,Other,1700.0,2018_volpatto,Specialty
7.75,7.58,7.58,7.75,7.58,0,0,10.0,,Thailand,7.75,"August 16th, 2011",2011,0.06,,0.0,,10.0,10.0,,,2018_volpatto,Specialty
7.5,7.58,7.5,7.5,7.58,0,3,10.0,Green,Brazil,7.75,"October 20th, 2017",2017 / 2018,0.0,Natural / Dry,0.0,south of minas,10.0,10.0,Bourbon,890.0,2018_volpatto,Specialty
7.92,7.58,7.83,7.5,7.42,0,5,10.0,Green,Mexico,7.83,"July 3rd, 2017",2017,0.11,Washed / Wet,0.0,veracruz,10.0,10.0,Mundo Novo,1300.0,2018_volpatto,Specialty
7.67,7.5,7.67,7.83,7.67,0,1,10.0,Bluish-Green,Thailand,7.75,"October 18th, 2016",2015,0.1,Natural / Dry,0.0,chiangrai,10.0,10.0,Catimor,1350.0,2018_volpatto,Specialty
7.75,7.67,7.58,7.83,7.58,0,7,10.0,Green,Brazil,7.67,"August 16th, 2016",2016,0.11,Natural / Dry,2.0,south of minas,10.0,10.0,Bourbon,934.0,2018_volpatto,Specialty
