Country of Origin,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean Cup,Sweetness,Moisture Percentage,Category One Defects,Quakers,Color,Category Two Defects,is_specialty
7,7.67,7.58,7.33,7.5,7.5,7.67,10.0,10.0,9.33,0.11,0,0.0,2,2,0
9,7.58,7.58,7.17,7.83,7.17,7.33,10.0,10.0,10.0,0.11,0,0.0,2,7,0
29,7.33,7.33,7.33,7.42,7.5,7.58,10.0,10.0,10.0,0.12,0,0.0,2,4,0
22,7.58,7.42,7.25,7.17,7.5,7.67,10.0,10.0,10.0,0.12,3,0.0,2,4,0
37,7.67,7.08,7.42,7.33,7.75,7.42,10.0,10.0,10.0,0.0,1,0.0,3,3,0
11,7.42,7.33,7.33,7.58,7.33,7.5,10.0,10.0,10.0,0.11,0,0.0,2,0,0
28,7.5,7.5,7.42,7.25,7.5,7.5,10.0,10.0,10.0,0.11,0,0.0,2,0,0
20,7.58,7.5,7.25,7.58,7.5,7.25,10.0,10.0,10.0,0.12,0,0.0,2,6,0
20,7.5,7.5,7.25,7.25,7.5,7.5,10.0,10.0,10.0,0.13,2,0.0,3,7,0
20,7.5,7.42,7.25,7.5,7.33,7.33,10.0,10.0,10.0,0.14,2,0.0,3,8,0
20,7.33,7.58,7.17,7.58,7.42,7.33,10.0,10.0,10.0,0.12,0,0.0,2,4,0
20,7.67,7.42,7.33,7.83,7.5,7.5,9.33,10.0,10.0,0.12,0,0.0,2,0,0
0,7.42,7.58,7.25,7.5,7.33,7.5,10.0,10.0,10.0,0.12,0,0.0,2,3,0
3,7.67,7.33,7.33,7.58,7.33,7.33,10.0,10.0,10.0,0.09,0,0.0,3,1,0
9,7.42,7.5,7.25,7.5,7.33,7.42,10.0,10.0,10.0,0.1,1,0.0,2,1,0
4,7.25,7.33,7.5,7.33,7.67,7.42,10.0,10.0,10.0,0.0,1,0.0,2,4,0
0,7.42,7.5,7.42,7.5,7.42,7.25,10.0,10.0,10.0,0.11,0,1.0,2,3,0
13,7.75,7.83,7.58,7.75,7.92,7.83,10.0,10.0,10.0,0.11,0,1.0,2,0,0
9,7.58,7.5,7.33,7.42,7.58,7.25,10.0,10.0,10.0,0.1,2,0.0,2,6,0
0,7.17,7.58,6.83,7.5,7.75,7.25,10.0,10.0,10.0,0.0,0,0.0,2,1,0
0,7.58,7.0,6.92,6.92,7.67,7.5,10.0,10.0,10.0,0.0,0,0.0,2,0,0
21,7.33,7.58,7.5,7.42,7.33,7.33,10.0,10.0,10.0,0.0,0,0.0,2,2,0
20,7.58,7.5,7.33,7.5,7.17,7.33,10.0,10.0,10.0,0.11,0,0.0,2,7,0
11,7.5,7.5,7.33,7.5,7.42,7.25,10.0,10.0,10.0,0.12,0,0.0,2,1,0
4,7.67,7.5,7.5,7.25,7.08,7.42,10.0,10.0,10.0,0.09,0,0.0,2,0,0
28,7.67,7.33,7.17,7.25,7.75,7.33,10.0,10.0,10.0,0.0,0,0.0,2,0,0
13,7.42,7.42,7.42,7.33,7.42,7.42,10.0,10.0,10.0,0.11,2,0.0,3,6,0
18,7.58,7.42,7.33,7.33,7.33,7.42,10.0,10.0,10.0,0.13,0,0.0,2,0,0
0,7.33,7.58,7.25,7.17,7.83,7.33,10.0,10.0,10.0,0.11,0,0.0,2,0,0
11,7.5,7.5,7.33,7.33,7.33,7.33,10.0,10.0,10.0,0.1,0,0.0,2,4,0
20,7.42,7.42,7.25,7.5,7.33,7.42,10.0,10.0,10.0,0.11,0,0.0,2,0,0
3,7.5,7.5,7.0,7.42,7.5,7.58,10.0,10.0,10.0,0.0,2,0.0,1,0,0
33,7.83,7.83,7.83,8.0,7.83,7.83,10.0,6.67,10.0,0.0,1,0.0,1,1,0
0,7.75,7.75,7.5,7.42,7.83,7.75,9.33,9.33,9.33,0.12,0,0.0,1,0,0
9,7.83,7.67,7.33,7.33,7.67,7.83,9.33,10.0,9.33,0.11,0,0.0,2,1,0
20,7.83,7.33,7.25,7.58,7.25,7.33,10.0,10.0,10.0,0.12,0,0.0,2,2,0
20,7.33,7.33,7.25,7.5,7.5,7.5,10.0,10.0,10.0,0.12,0,0.0,2,10,0
0,7.33,7.67,7.25,7.5,7.5,7.25,10.0,10.0,10.0,0.02,0,0.0,3,2,0
3,7.58,7.5,7.17,7.58,7.33,7.33,10.0,10.0,10.0,0.05,0,0.0,3,0,0
33,7.25,7.58,7.83,7.67,7.75,7.75,9.33,9.33,10.0,0.02,3,0.0,3,12,0
9,7.5,7.5,7.25,7.42,7.42,7.33,10.0,10.0,10.0,0.11,0,1.0,2,1,0
36,7.0,7.08,7.33,7.5,7.5,7.33,10.0,10.0,10.0,0.12,0,0.0,1,0,0
29,7.42,7.42,7.42,7.42,7.33,7.33,10.0,10.0,10.0,0.12,0,0.0,1,4,0
0,7.17,7.25,7.17,7.25,7.42,8.25,10.0,10.0,10.0,0.1,0,0.0,1,1,0
20,7.5,7.5,7.33,7.42,7.25,7.25,10.0,10.0,10.0,0.13,2,0.0,3,9,0
20,7.42,7.5,7.17,7.67,7.33,7.42,10.0,10.0,10.0,0.13,0,0.0,2,23,0
20,7.42,7.5,7.33,7.58,7.33,7.33,10.0,10.0,10.0,0.11,0,0.0,2,1,0
20,7.33,7.42,7.33,7.67,7.42,7.25,10.0,10.0,10.0,0.12,10,0.0,2,14,0
20,7.5,7.42,7.25,7.33,7.67,7.25,10.0,10.0,10.0,0.12,0,0.0,3,1,0
3,7.33,7.42,7.33,7.33,7.5,7.67,10.0,10.0,10.0,0.0,0,0.0,2,1,0
3,7.42,7.58,6.92,7.08,7.25,8.0,10.0,10.0,10.0,0.08,0,0.0,3,0,0
0,7.42,7.5,7.25,7.5,7.5,7.25,10.0,10.0,10.0,0.11,0,0.0,2,5,0
9,7.42,7.42,7.08,7.42,7.33,7.42,10.0,10.0,10.0,0.1,0,0.0,2,1,0
9,7.42,7.33,7.17,7.67,7.33,7.42,10.0,10.0,10.0,0.12,0,1.0,2,3,0
11,7.58,7.5,7.33,7.33,7.42,7.25,10.0,10.0,10.0,0.11,0,0.0,0,2,0
29,7.17,7.33,7.33,7.42,7.5,7.33,10.0,10.0,10.0,0.0,0,0.0,2,1,0
22,7.58,7.5,7.25,7.25,7.5,7.25,10.0,10.0,10.0,0.1,0,0.0,2,1,0
3,7.75,7.75,7.75,7.67,5.25,7.83,10.0,10.0,10.0,0.0,0,1.0,3,1,0
0,7.25,7.75,6.92,7.42,7.5,7.58,10.0,10.0,10.0,0.0,0,0.0,2,0,0
29,7.42,7.33,7.25,7.42,7.5,7.42,10.0,10.0,10.0,0.12,0,0.0,2,0,0
29,7.33,7.33,7.5,7.25,7.42,7.33,10.0,10.0,10.0,0.12,0,0.0,2,7,0
0,7.25,7.42,7.25,7.5,7.5,7.42,10.0,10.0,10.0,0.1,0,0.0,2,2,0
13,7.17,7.42,7.33,7.42,7.33,7.42,10.0,10.0,10.0,0.11,0,0.0,1,0,0
11,7.5,7.33,7.5,7.5,7.17,7.17,10.0,10.0,10.0,0.1,0,0.0,2,5,0
4,7.5,7.17,7.17,7.17,7.5,7.08,10.0,10.0,10.0,0.11,0,0.0,2,3,0
20,7.42,7.42,7.67,8.0,7.58,7.5,9.33,9.33,10.0,0.0,0,0.0,2,4,0
28,7.5,7.5,7.5,7.25,7.42,7.25,10.0,10.0,10.0,0.11,0,0.0,2,0,0
28,7.58,7.42,7.33,7.42,7.33,7.33,10.0,10.0,10.0,0.11,0,0.0,2,0,0
20,7.5,7.42,7.08,7.58,7.33,7.33,10.0,10.0,10.0,0.12,0,0.0,2,6,0
9,7.5,7.67,7.33,7.33,7.33,7.33,10.0,10.0,10.0,0.11,0,0.0,2,4,0
20,7.25,7.67,7.58,7.67,7.67,7.58,8.67,10.0,10.0,0.13,1,0.0,2,13,0
20,7.67,7.25,7.17,7.75,7.5,7.25,10.0,10.0,10.0,0.11,0,0.0,2,4,0
20,7.5,7.42,7.33,7.42,7.42,7.42,10.0,10.0,10.0,0.11,0,0.0,2,2,0
20,7.58,7.42,7.25,7.58,7.25,7.17,10.0,10.0,10.0,0.11,0,0.0,2,2,0
20,7.75,7.58,7.25,7.17,7.58,7.33,9.33,10.0,10.0,0.11,0,0.0,2,4,0
33,7.42,7.33,7.33,7.33,7.17,7.83,10.0,10.0,10.0,0.1,1,0.0,2,1,0
11,7.5,7.42,7.08,7.42,7.5,7.33,10.0,10.0,10.0,0.11,0,1.0,0,3,0
9,7.42,7.42,7.08,7.5,7.42,7.33,10.0,10.0,10.0,0.12,0,0.0,2,0,0
28,7.42,7.42,7.25,7.67,7.33,7.25,10.0,10.0,10.0,0.1,0,0.0,0,0,0
4,7.58,7.42,7.5,7.17,7.08,7.58,10.0,10.0,10.0,0.12,0,0.0,2,1,0
29,7.42,7.42,7.33,7.42,7.42,7.33,10.0,10.0,10.0,0.12,0,0.0,2,5,0
18,7.42,7.42,7.17,7.58,7.33,7.33,10.0,10.0,10.0,0.13,0,0.0,2,0,0
28,7.33,7.17,7.08,7.08,8.33,8.25,10.0,10.0,9.33,0.0,0,0.0,3,0,0
0,7.42,7.42,7.33,7.33,7.5,7.25,10.0,10.0,10.0,0.12,0,0.0,0,3,0
9,7.42,7.33,7.17,7.58,7.42,7.5,10.0,10.0,10.0,0.12,0,0.0,2,1,0
20,7.67,7.5,7.42,7.5,6.75,7.42,10.0,10.0,10.0,0.12,0,0.0,2,9,0
20,7.33,7.5,7.25,7.5,7.5,7.17,10.0,10.0,10.0,0.11,0,0.0,3,0,0
20,7.67,7.58,7.42,7.58,7.58,7.42,10.0,10.0,8.67,0.11,0,0.0,3,2,0
30,7.08,7.33,7.58,7.58,7.17,7.5,10.0,10.0,10.0,0.01,0,0.0,3,0,0
30,7.33,7.33,7.17,7.5,7.58,7.33,10.0,10.0,10.0,0.2,0,0.0,3,0,0
4,7.25,7.17,7.33,7.33,7.5,7.75,10.0,10.0,10.0,0.0,0,0.0,3,1,0
9,7.67,7.58,7.17,7.42,7.33,7.42,9.33,10.0,10.0,0.1,0,0.0,2,0,0
22,7.5,7.42,7.33,7.33,7.25,7.33,10.0,10.0,10.0,0.11,0,0.0,2,3,0
11,7.5,7.5,7.33,7.42,7.17,7.25,10.0,10.0,10.0,0.1,0,0.0,2,5,0
9,7.5,7.42,7.25,7.25,7.5,7.25,10.0,10.0,10.0,0.12,0,0.0,2,0,0
28,7.5,7.42,7.33,7.08,7.58,7.25,10.0,10.0,10.0,0.12,0,0.0,2,2,0
21,7.25,7.42,7.25,7.5,7.33,7.33,10.0,10.0,10.0,0.0,0,0.0,2,4,0
4,7.83,7.33,7.08,7.08,7.33,7.5,10.0,10.0,10.0,0.12,1,0.0,2,2,0
18,7.67,7.42,6.92,7.5,7.5,7.17,10.0,10.0,10.0,0.12,0,0.0,2,0,0
9,7.5,7.42,7.17,7.58,7.25,7.42,10.0,10.0,10.0,0.12,0,0.0,2,0,0
28,7.42,7.33,7.67,7.33,7.42,7.5,10.0,10.0,9.33,0.11,0,0.0,0,0,0
0,7.58,7.5,7.5,7.67,7.67,7.83,9.33,9.33,9.33,0.0,1,0.0,2,1,0
10,7.42,7.33,7.25,7.42,7.42,7.33,10.0,10.0,10.0,0.11,0,0.0,1,0,0
28,7.5,7.42,7.25,7.25,7.33,7.33,10.0,10.0,10.0,0.11,0,0.0,2,0,0
20,7.33,7.33,7.17,7.42,7.5,7.5,10.0,10.0,10.0,0.13,0,0.0,2,2,0
20,7.58,7.42,7.25,7.42,7.33,7.33,10.0,10.0,10.0,0.12,0,0.0,2,5,0
20,7.42,7.25,7.17,7.42,7.17,8.0,10.0,10.0,10.0,0.12,0,0.0,2,10,0
20,7.33,7.5,7.33,7.33,7.33,7.42,10.0,10.0,10.0,0.11,0,0.0,2,6,0
20,7.42,7.42,7.33,7.17,7.25,7.42,10.0,10.0,10.0,0.13,0,0.0,2,5,0
20,7.5,7.5,7.25,7.5,7.42,7.58,9.33,10.0,10.0,0.11,0,0.0,2,3,0
13,7.75,7.17,7.17,7.33,7.58,7.33,10.0,10.0,10.0,0.12,0,0.0,2,0,0
0,7.5,7.42,7.17,7.42,7.5,7.33,10.0,10.0,10.0,0.12,0,0.0,0,2,0
9,7.33,7.5,7.33,7.42,7.17,7.33,10.0,10.0,10.0,0.11,0,0.0,2,1,0
3,7.42,7.42,7.17,7.42,7.42,7.33,10.0,10.0,10.0,0.06,1,0.0,3,0,0
33,7.33,7.33,7.33,7.5,7.5,7.83,9.33,10.0,10.0,0.0,0,0.0,3,17,0
20,7.58,7.33,7.08,7.33,7.5,7.33,10.0,10.0,10.0,0.12,1,5.0,2,17,0
9,7.42,7.33,7.08,7.58,7.33,7.25,10.0,10.0,10.0,0.1,0,0.0,2,0,0
0,7.33,7.5,7.5,7.33,6.83,7.42,10.0,10.0,10.0,0.11,0,0.0,2,2,0
11,7.5,7.33,7.17,7.25,7.5,7.42,10.0,10.0,10.0,0.12,0,0.0,2,1,0
28,7.83,7.75,7.42,7.17,7.08,7.08,10.0,10.0,10.0,0.12,0,0.0,2,0,0
18,7.58,7.17,7.33,7.42,7.08,7.42,10.0,10.0,10.0,0.12,0,0.0,1,0,0
0,7.25,7.5,7.42,7.17,7.33,7.33,10.0,10.0,10.0,0.0,0,0.0,2,0,0
9,7.42,7.5,7.17,7.42,7.42,7.42,10.0,10.0,10.0,0.1,0,0.0,2,6,0
20,7.67,7.33,7.25,7.17,7.25,7.42,10.0,10.0,10.0,0.0,1,0.0,2,1,0
25,7.42,7.42,7.17,7.33,7.42,7.42,10.0,10.0,10.0,0.1,1,0.0,1,5,0
9,7.42,7.33,7.25,7.42,7.42,7.5,10.0,10.0,10.0,0.12,0,0.0,2,4,0
20,7.42,7.33,7.25,7.17,7.25,7.42,10.0,10.0,10.0,0.13,1,0.0,3,8,0
20,7.42,7.42,7.25,7.25,7.5,7.33,10.0,10.0,10.0,0.13,0,0.0,3,1,0
3,7.5,7.42,7.25,7.17,7.17,7.75,10.0,10.0,10.0,0.11,0,0.0,2,0,0
3,7.75,7.33,7.42,7.0,7.33,7.25,10.0,10.0,10.0,0.16,0,0.0,3,2,0
33,7.83,7.0,7.0,7.58,7.58,7.5,10.0,10.0,10.0,0.01,0,0.0,3,10,0
3,7.5,7.33,7.33,7.17,7.33,7.42,10.0,10.0,10.0,0.0,0,0.0,3,0,0
11,7.5,7.5,7.0,7.17,7.5,7.33,10.0,10.0,10.0,0.11,0,2.0,1,3,0
20,7.67,7.42,7.0,7.42,7.58,7.08,10.0,10.0,10.0,0.12,0,2.0,2,0,0
0,7.25,7.33,7.33,7.33,7.33,7.42,10.0,10.0,10.0,0.11,0,0.0,2,14,0
11,7.58,7.42,7.17,7.42,7.17,7.17,10.0,10.0,10.0,0.09,0,0.0,2,4,0
0,7.17,7.33,7.42,7.25,7.42,7.33,10.0,10.0,10.0,0.12,0,0.0,2,6,0
26,7.08,7.33,7.42,7.33,7.33,7.5,10.0,10.0,10.0,0.14,0,0.0,2,3,0
18,7.75,7.33,7.08,7.33,7.33,7.25,10.0,10.0,10.0,0.13,0,0.0,2,1,0
11,7.33,7.33,7.17,7.33,7.5,7.33,10.0,10.0,10.0,0.12,0,0.0,2,3,0
20,7.58,7.42,7.25,7.33,7.25,7.25,10.0,10.0,10.0,0.13,4,0.0,2,13,0
20,7.33,7.25,7.17,7.42,7.58,7.33,10.0,10.0,10.0,0.12,0,0.0,3,4,0
0,7.5,7.58,7.5,7.5,7.75,7.83,9.33,9.33,9.33,0.11,0,0.0,2,0,0
28,7.83,7.75,7.67,7.83,7.83,7.75,9.33,10.0,10.0,0.12,0,0.0,2,0,0
0,7.17,7.42,7.17,7.08,6.92,8.17,10.0,10.0,10.0,0.0,0,0.0,2,1,0
22,7.08,7.5,7.33,7.17,7.42,7.25,10.0,10.0,10.0,0.1,0,0.0,2,4,0
11,7.42,7.17,7.17,7.5,7.33,7.25,10.0,10.0,10.0,0.12,0,0.0,2,1,0
9,7.33,7.42,7.17,7.25,7.42,7.33,10.0,10.0,10.0,0.09,0,0.0,1,2,0
29,7.33,7.17,7.17,7.5,7.25,7.42,10.0,10.0,10.0,0.13,0,0.0,2,5,0
28,7.5,7.5,7.25,7.25,7.25,7.25,10.0,10.0,10.0,0.11,0,0.0,2,0,0
9,7.5,7.33,7.5,7.58,7.0,7.25,10.0,10.0,10.0,0.11,0,0.0,2,4,0
20,7.42,7.42,7.33,7.33,7.5,7.42,9.33,10.0,10.0,0.12,0,0.0,2,1,0
22,7.33,7.5,7.17,7.17,7.58,7.17,10.0,10.0,10.0,0.09,0,0.0,2,7,0
29,7.67,7.17,7.17,7.33,7.5,7.17,10.0,10.0,10.0,0.12,0,0.0,2,2,0
20,7.75,7.58,7.08,7.25,7.08,7.25,10.0,10.0,10.0,0.12,0,0.0,2,10,0
4,7.5,7.5,7.33,7.17,7.08,7.17,10.0,10.0,10.0,0.11,0,0.0,1,0,0
11,7.42,7.33,7.0,7.42,7.33,7.33,10.0,10.0,10.0,0.13,0,0.0,2,1,0
30,6.83,7.42,7.42,7.17,7.5,7.42,10.0,10.0,10.0,0.12,0,0.0,0,0,0
26,7.25,7.25,7.25,7.08,7.58,7.5,10.0,10.0,10.0,0.0,0,0.0,3,4,0
29,7.58,7.17,7.17,7.33,7.33,7.25,10.0,10.0,10.0,0.12,0,0.0,1,2,0
18,7.58,7.25,7.33,7.08,7.33,7.33,10.0,10.0,10.0,0.12,0,0.0,2,12,0
4,7.33,7.08,7.33,7.25,7.33,7.58,10.0,10.0,10.0,0.11,0,0.0,2,3,0
0,7.42,7.42,7.17,7.42,7.33,7.25,10.0,10.0,10.0,0.11,0,0.0,2,3,0
20,7.42,7.25,7.08,7.75,7.42,7.17,10.0,10.0,10.0,0.13,3,0.0,2,7,0
9,7.42,7.25,7.33,7.25,7.25,7.42,10.0,10.0,10.0,0.12,0,0.0,2,4,0
0,7.42,7.33,7.25,7.42,7.5,7.17,10.0,10.0,10.0,0.12,0,0.0,2,1,0
33,7.25,7.75,7.67,7.67,7.42,7.67,8.67,9.33,10.0,0.04,3,0.0,3,0,0
8,7.42,7.33,7.17,7.33,7.42,7.17,10.0,10.0,10.0,0.11,0,0.0,3,1,0
0,7.58,7.42,7.5,7.25,7.75,7.58,9.33,10.0,9.33,0.11,5,0.0,2,8,0
22,7.33,7.33,7.33,7.42,7.33,7.33,10.0,10.0,10.0,0.11,0,0.0,3,1,0
32,7.42,7.17,7.33,7.42,7.25,7.33,10.0,10.0,10.0,0.0,0,0.0,3,0,0
29,7.42,7.33,7.33,7.25,7.25,7.33,10.0,10.0,10.0,0.13,0,0.0,2,2,0
4,7.42,7.25,7.17,7.25,7.25,7.58,10.0,10.0,10.0,0.13,0,0.0,2,0,0
34,7.67,7.75,7.67,7.58,7.58,7.67,6.67,10.0,10.0,0.0,0,0.0,2,0,0
20,7.25,7.42,7.33,7.33,7.17,7.33,10.0,10.0,10.0,0.13,5,0.0,3,16,0
20,7.33,7.25,7.33,7.42,7.25,7.42,10.0,10.0,10.0,0.12,0,0.0,2,2,0
20,7.33,7.33,7.25,7.42,7.25,7.25,10.0,10.0,10.0,0.11,0,0.0,2,5,0
20,7.42,7.33,7.25,7.42,7.17,7.25,10.0,10.0,10.0,0.1,0,0.0,2,1,0
33,7.42,7.42,7.25,7.58,6.92,7.17,10.0,10.0,10.0,0.06,0,0.0,0,0,0
0,7.25,7.25,7.17,7.5,7.33,7.17,10.0,10.0,10.0,0.11,0,6.0,2,9,0
7,7.42,7.08,7.08,7.33,7.25,7.58,10.0,10.0,10.0,0.0,0,2.0,2,6,0
0,7.33,7.17,7.17,7.67,7.33,7.17,10.0,10.0,10.0,0.11,0,2.0,1,3,0
9,7.42,7.25,7.17,7.5,7.25,7.17,10.0,10.0,10.0,0.09,0,0.0,2,8,0
3,7.67,7.5,7.42,5.25,7.67,7.75,10.0,10.0,10.0,0.0,0,4.0,2,4,0
9,7.5,7.25,7.0,7.25,7.5,7.25,10.0,10.0,10.0,0.11,0,0.0,2,1,0
28,7.25,7.17,7.17,7.25,7.5,7.33,10.0,10.0,10.0,0.12,0,0.0,1,0,0
11,7.42,7.25,7.25,7.33,7.25,7.17,10.0,10.0,10.0,0.12,0,0.0,2,1,0
0,7.67,7.75,7.83,7.75,7.83,7.75,10.0,6.67,10.0,0.12,0,0.0,2,0,0
29,7.33,7.33,7.08,7.42,7.17,7.33,10.0,10.0,10.0,0.12,0,0.0,2,5,0
31,7.33,6.92,7.17,7.33,7.42,7.42,10.0,10.0,10.0,0.12,0,0.0,2,3,0
28,7.5,6.92,7.33,7.33,7.33,7.33,10.0,10.0,10.0,0.11,0,0.0,2,0,0
30,7.33,7.42,7.25,7.42,7.25,7.17,10.0,10.0,10.0,0.0,0,0.0,2,3,0
20,7.08,7.33,7.33,7.33,7.42,7.25,10.0,10.0,10.0,0.12,0,0.0,2,12,0
20,7.58,7.67,7.5,7.67,7.58,7.5,8.0,10.0,10.0,0.0,0,0.0,2,8,0
28,7.33,7.17,7.25,7.33,7.33,7.25,10.0,10.0,10.0,0.0,0,0.0,0,0,0
9,7.67,7.67,7.33,7.58,7.67,7.5,9.33,9.33,9.33,0.1,0,0.0,2,2,0
15,7.17,7.58,7.5,7.5,8.0,7.75,10.0,10.0,10.0,0.11,0,0.0,2,3,0
20,7.5,7.33,7.17,7.42,7.5,7.33,9.33,10.0,10.0,0.11,0,0.0,2,11,0
21,7.17,7.42,7.0,7.58,7.33,7.0,10.0,10.0,10.0,0.0,0,0.0,3,5,0
33,7.42,7.08,7.17,7.17,7.58,7.25,10.0,10.0,10.0,0.1,2,0.0,1,5,0
29,7.33,7.17,7.17,7.25,7.42,7.33,10.0,10.0,10.0,0.12,0,0.0,2,0,0
0,7.25,7.33,7.25,7.25,7.25,7.33,10.0,10.0,10.0,0.12,0,0.0,2,8,0
28,7.92,7.67,7.33,7.08,7.08,7.08,10.0,10.0,10.0,0.09,0,0.0,2,0,0
0,7.17,7.42,7.17,7.25,7.25,7.33,10.0,10.0,10.0,0.1,0,0.0,3,0,0
22,7.33,7.08,7.25,7.0,7.5,7.42,10.0,10.0,10.0,0.1,1,0.0,2,3,0
9,7.58,7.42,6.92,7.5,7.25,7.17,10.0,10.0,10.0,0.12,2,0.0,2,5,0
28,7.42,7.25,7.25,7.25,7.25,7.25,10.0,10.0,10.0,0.11,0,0.0,3,0,0
28,7.25,7.17,7.08,7.08,7.08,8.08,10.0,10.0,10.0,0.11,0,0.0,2,0,0
28,7.42,7.25,7.25,7.25,7.25,7.25,10.0,10.0,10.0,0.11,0,0.0,2,0,0
20,7.58,7.33,7.08,7.5,7.17,7.25,10.0,10.0,10.0,0.13,0,0.0,2,12,0
30,7.67,7.58,7.33,7.33,7.17,7.0,10.0,10.0,10.0,0.0,0,0.0,3,0,0
16,7.42,7.33,7.17,7.17,7.17,7.25,10.0,10.0,10.0,0.0,0,0.0,2,0,0
9,7.67,7.25,7.08,7.33,7.17,7.25,10.0,10.0,10.0,0.11,0,0.0,2,1,0
20,7.17,7.08,7.25,7.42,7.25,7.33,10.0,10.0,10.0,0.13,0,0.0,2,7,0
20,7.33,7.25,7.33,7.33,7.25,7.17,10.0,10.0,10.0,0.11,0,0.0,2,3,0
20,7.5,7.17,7.33,7.25,7.17,7.17,10.0,10.0,10.0,0.13,0,0.0,2,1,0
33,7.42,7.33,7.0,7.25,7.33,7.5,10.0,10.0,10.0,0.1,2,0.0,0,0,0
3,7.33,7.33,7.0,6.83,7.33,7.67,10.0,10.0,10.0,0.01,0,0.0,3,1,0
0,7.17,7.25,7.08,7.17,7.25,7.58,10.0,10.0,10.0,0.0,0,0.0,2,1,0
21,6.92,7.5,7.0,7.58,7.5,7.08,10.0,10.0,10.0,0.0,0,0.0,2,2,0
9,7.5,7.33,7.0,7.42,7.17,7.17,10.0,10.0,10.0,0.12,0,0.0,2,1,0
22,7.25,7.25,7.17,7.25,7.33,7.25,10.0,10.0,10.0,0.12,0,0.0,2,5,0
11,7.5,7.33,7.0,7.42,7.25,7.17,10.0,10.0,10.0,0.11,0,0.0,2,2,0
23,7.25,7.33,7.17,7.33,7.33,7.17,10.0,10.0,10.0,0.11,1,0.0,2,4,0
11,7.42,7.17,7.08,7.42,7.25,7.25,10.0,10.0,10.0,0.09,0,0.0,2,2,0
11,7.25,7.33,7.08,7.5,7.25,7.33,10.0,10.0,10.0,0.13,0,0.0,2,1,0
4,7.33,7.33,7.25,7.25,7.17,7.17,10.0,10.0,10.0,0.11,0,0.0,2,0,0
20,7.58,7.33,7.42,7.25,7.5,7.5,9.33,9.33,10.0,0.11,0,0.0,2,2,0
10,7.42,7.0,7.42,7.25,7.08,7.33,10.0,10.0,10.0,0.12,0,0.0,2,0,0
33,7.08,7.33,7.17,7.25,7.33,7.67,10.0,10.0,10.0,0.13,0,0.0,1,6,0
28,7.33,7.08,7.08,7.08,7.42,7.33,10.0,10.0,10.0,0.0,0,0.0,2,1,0
13,7.58,7.42,7.0,7.67,7.5,7.5,9.33,9.33,10.0,0.13,0,0.0,0,1,0
9,7.67,7.42,6.83,7.17,7.42,7.17,10.0,10.0,10.0,0.11,0,0.0,2,0,0
4,7.83,7.5,7.67,7.67,7.83,7.5,6.67,10.0,10.0,0.11,0,0.0,0,4,0
18,7.5,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,0.12,0,0.0,1,1,0
20,7.25,7.17,7.17,7.25,7.17,7.42,10.0,10.0,10.0,0.12,0,0.0,2,4,0
3,7.67,7.5,7.42,7.67,7.5,7.75,10.0,10.0,6.67,0.0,0,0.0,3,1,0
9,7.67,7.17,7.0,7.5,7.0,7.0,10.0,10.0,10.0,0.12,0,0.0,2,5,0
9,7.0,7.33,7.5,7.33,7.0,7.33,10.0,10.0,10.0,0.11,0,0.0,2,2,0
9,7.0,7.5,7.33,7.17,7.17,7.17,10.0,10.0,10.0,0.11,0,0.0,2,3,0
3,7.17,7.25,7.08,7.42,7.08,7.42,10.0,10.0,10.0,0.18,0,0.0,3,2,0
0,7.33,7.25,7.33,7.08,7.58,7.25,9.33,10.0,10.0,0.11,0,0.0,2,7,0
22,7.08,7.5,7.0,7.25,7.42,7.0,10.0,10.0,10.0,0.11,0,1.0,2,0,0
29,7.25,7.08,7.08,7.33,7.33,7.25,10.0,10.0,10.0,0.12,0,0.0,1,1,0
0,7.42,7.25,7.33,7.0,7.08,7.25,10.0,10.0,10.0,0.0,0,0.0,2,3,0
11,7.5,7.17,7.0,7.42,7.33,7.0,10.0,10.0,10.0,0.11,0,0.0,2,5,0
9,7.17,7.42,6.83,7.5,7.17,7.25,10.0,10.0,10.0,0.11,0,0.0,2,5,0
33,7.42,7.58,7.5,7.92,7.83,7.83,8.67,8.67,9.33,0.0,0,0.0,3,0,0
3,7.08,7.25,7.0,7.5,7.08,7.33,10.0,10.0,10.0,0.0,0,0.0,3,2,0
28,7.17,7.17,7.17,7.42,7.17,7.25,10.0,10.0,10.0,0.0,0,0.0,0,0,0
9,7.33,7.25,7.08,7.17,7.25,7.17,10.0,10.0,10.0,0.1,0,0.0,2,4,0
11,7.58,7.33,7.0,7.17,7.33,7.08,10.0,10.0,10.0,0.11,0,0.0,2,5,0
19,7.25,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,0.12,0,0.0,2,0,0
0,7.25,7.33,7.17,7.5,7.33,7.25,9.33,10.0,10.0,0.11,0,0.0,2,3,0
21,7.17,7.33,7.17,7.42,7.25,7.08,10.0,10.0,10.0,0.0,0,0.0,2,2,0
9,7.5,7.17,6.83,7.5,7.17,7.17,10.0,10.0,10.0,0.11,0,0.0,2,3,0
0,7.42,7.42,7.08,7.33,7.67,7.5,9.33,9.33,10.0,0.1,0,0.0,3,10,0
